timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1700552023400,2423,/games/10-171,200,OK,Thread Group 1-13,text,true,,10268,1228,20,20,https://www.tab66aud.com/games/10,2422,0,0
1700552025823,38,/css/app.css-173,200,OK,Thread Group 1-13,text,true,,70575,1126,20,20,https://www.tab66aud.com/css/app.css?time=1700065084,35,0,0
1700552023441,2430,Select and Click On Pragmatic,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,10204,1228,20,20,null,0,1,0
1700552023441,2430,/games/10-171,200,OK,Thread Group 1-2,text,true,,10204,1228,20,20,https://www.tab66aud.com/games/10,2430,0,0
1700552023565,2552,Select and Click On Pragmatic,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-14,,true,,80846,2354,20,20,null,0,1,0
1700552023565,2500,/games/10-171,200,OK,Thread Group 1-14,text,true,,10273,1228,20,20,https://www.tab66aud.com/games/10,2500,0,0
1700552026066,52,/css/app.css-173,200,OK,Thread Group 1-14,text,true,,70573,1126,20,20,https://www.tab66aud.com/css/app.css?time=1700065084,48,0,0
1700552023478,2647,Select and Click On Pragmatic,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-15,,true,,80789,2354,20,20,null,0,1,0
1700552023478,2393,/games/10-171,200,OK,Thread Group 1-15,text,true,,10212,1228,20,20,https://www.tab66aud.com/games/10,2393,0,0
1700552025871,254,/css/app.css-173,200,OK,Thread Group 1-15,text,true,,70577,1126,20,20,https://www.tab66aud.com/css/app.css?time=1700065084,253,0,0
1700552023588,2555,Select and Click On Pragmatic,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-16,,true,,80780,2354,20,20,null,0,1,0
1700552023588,2511,/games/10-171,200,OK,Thread Group 1-16,text,true,,10203,1228,20,20,https://www.tab66aud.com/games/10,2511,0,0
1700552026100,44,/css/app.css-173,200,OK,Thread Group 1-16,text,true,,70577,1126,20,20,https://www.tab66aud.com/css/app.css?time=1700065084,41,0,0
1700552016234,11782,Log Out,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-6,,true,,94829,5018,20,20,null,0,3,0
1700552016235,7040,/logout-400,200,OK,Thread Group 1-6,text,true,,13108,2680,20,20,https://www.tab66aud.com,2387,0,0
1700552016235,2387,/logout-400-0,302,Found,Thread Group 1-6,text,true,,1903,1377,20,20,https://www.tab66aud.com/logout,2387,0,0
1700552018624,4651,/logout-400-1,200,OK,Thread Group 1-6,text,true,,11205,1303,20,20,https://www.tab66aud.com,4651,0,0
1700552023275,4688,/-403,200,OK,Thread Group 1-6,text,true,,11150,1220,20,20,https://www.tab66aud.com/,4687,0,0
1700552027965,54,/css/app.css-412,200,OK,Thread Group 1-6,text,true,,70571,1118,20,20,https://www.tab66aud.com/css/app.css?time=1700065324,52,0,0
1700552025850,2438,Select and Click On Pragmatic,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-17,,true,,80797,2354,20,20,null,0,0,0
1700552025850,2400,/games/10-171,200,OK,Thread Group 1-17,text,true,,10214,1228,20,20,https://www.tab66aud.com/games/10,2399,0,0
1700552028251,38,/css/app.css-173,200,OK,Thread Group 1-17,text,true,,70583,1126,20,20,https://www.tab66aud.com/css/app.css?time=1700065084,37,0,0
1700552018876,9680,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-4,,true,,23789,5028,20,20,null,0,2,0
1700552018876,2447,/login-141,200,OK,Thread Group 1-4,text,true,,1591,1371,20,20,https://www.tab66aud.com/login,2447,0,0
1700552021324,4782,/login-144,200,OK,Thread Group 1-4,text,true,,12076,2437,20,20,https://www.tab66aud.com/deposits,2363,0,0
1700552021324,2363,/login-144-0,302,Found,Thread Group 1-4,text,true,,1950,1217,20,20,https://www.tab66aud.com/login,2363,0,0
1700552023686,2420,/login-144-1,200,OK,Thread Group 1-4,text,true,,10126,1220,20,20,https://www.tab66aud.com/deposits,2420,0,0
1700552026106,2451,/deposits-145,200,OK,Thread Group 1-4,text,true,,10122,1220,20,20,https://www.tab66aud.com/deposits,2450,0,0
1700552018709,9858,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-1,,true,,23950,5029,20,20,null,0,2,0
1700552018710,2469,/login-141,200,OK,Thread Group 1-1,text,true,,1582,1372,20,20,https://www.tab66aud.com/login,2469,0,0
1700552021179,4925,/login-144,200,OK,Thread Group 1-1,text,true,,12160,2437,20,20,https://www.tab66aud.com/deposits,2365,0,0
1700552021179,2365,/login-144-0,302,Found,Thread Group 1-1,text,true,,1950,1217,20,20,https://www.tab66aud.com/login,2365,0,0
1700552023544,2560,/login-144-1,200,OK,Thread Group 1-1,text,true,,10210,1220,20,20,https://www.tab66aud.com/deposits,2560,0,0
1700552026104,2464,/deposits-145,200,OK,Thread Group 1-1,text,true,,10208,1220,20,20,https://www.tab66aud.com/deposits,2463,0,0
1700552018910,9723,Login,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-18,,true,,94464,6155,20,20,null,0,1,0
1700552018910,2446,/login-141,200,OK,Thread Group 1-18,text,true,,1587,1372,20,20,https://www.tab66aud.com/login,2446,0,0
1700552021356,4749,/login-144,200,OK,Thread Group 1-18,text,true,,12153,2437,20,20,https://www.tab66aud.com/deposits,2339,0,0
1700552021356,2339,/login-144-0,302,Found,Thread Group 1-18,text,true,,1946,1217,20,20,https://www.tab66aud.com/login,2339,0,0
1700552023694,2411,/login-144-1,200,OK,Thread Group 1-18,text,true,,10207,1220,20,20,https://www.tab66aud.com/deposits,2411,0,0
1700552026105,2484,/deposits-145,200,OK,Thread Group 1-18,text,true,,10147,1220,20,20,https://www.tab66aud.com/deposits,2484,0,0
1700552028590,44,/css/app.css-146,200,OK,Thread Group 1-18,text,true,,70577,1126,20,20,https://www.tab66aud.com/css/app.css?time=1700065048,39,0,0
1700552018750,9918,Select a Game,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-8,,true,,16361,5272,20,20,null,0,1,0
1700552018750,2572,/games/play-204,200,OK,Thread Group 1-8,text,true,,2064,1348,20,20,https://www.tab66aud.com/games/play,2572,0,0
1700552021322,2481,/games/play-223,200,OK,Thread Group 1-8,text,true,,2051,1348,20,20,https://www.tab66aud.com/games/play,2481,0,0
1700552023802,2383,/games/10-227,200,OK,Thread Group 1-8,text,true,,10197,1228,20,20,https://www.tab66aud.com/games/10,2383,0,0
1700552026186,2482,/games/play-262,200,OK,Thread Group 1-8,text,true,,2049,1348,20,20,https://www.tab66aud.com/games/play,2482,0,0
1700552018891,9872,Select a Game,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-9,,true,,16330,5272,20,20,null,0,2,0
1700552018891,2561,/games/play-204,200,OK,Thread Group 1-9,text,true,,2036,1348,20,20,https://www.tab66aud.com/games/play,2561,0,0
1700552021453,2452,/games/play-223,200,OK,Thread Group 1-9,text,true,,2052,1348,20,20,https://www.tab66aud.com/games/play,2452,0,0
1700552023904,2392,/games/10-227,200,OK,Thread Group 1-9,text,true,,10194,1228,20,20,https://www.tab66aud.com/games/10,2392,0,0
1700552026297,2467,/games/play-262,200,OK,Thread Group 1-9,text,true,,2048,1348,20,20,https://www.tab66aud.com/games/play,2467,0,0
1700552018779,11691,Log Out,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-7,,true,,94783,5018,20,20,null,0,0,0
1700552018779,7026,/logout-400,200,OK,Thread Group 1-7,text,true,,13058,2680,20,20,https://www.tab66aud.com,2343,0,0
1700552018779,2343,/logout-400-0,302,Found,Thread Group 1-7,text,true,,1905,1377,20,20,https://www.tab66aud.com/logout,2343,0,0
1700552021122,4683,/logout-400-1,200,OK,Thread Group 1-7,text,true,,11153,1303,20,20,https://www.tab66aud.com,4682,0,0
1700552025804,4624,/-403,200,OK,Thread Group 1-7,text,true,,11146,1220,20,20,https://www.tab66aud.com/,4623,0,0
1700552030429,41,/css/app.css-412,200,OK,Thread Group 1-7,text,true,,70579,1118,20,20,https://www.tab66aud.com/css/app.css?time=1700065324,36,0,0
1700552021020,9579,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-3,,true,,23724,5028,20,20,null,0,1,0
1700552021020,2448,/login-141,200,OK,Thread Group 1-3,text,true,,1595,1371,20,20,https://www.tab66aud.com/login,2448,0,0
1700552023467,4739,/login-144,200,OK,Thread Group 1-3,text,true,,12039,2437,20,20,https://www.tab66aud.com/deposits,2350,0,0
1700552023467,2350,/login-144-0,302,Found,Thread Group 1-3,text,true,,1944,1217,20,20,https://www.tab66aud.com/login,2350,0,0
1700552025818,2388,/login-144-1,200,OK,Thread Group 1-3,text,true,,10095,1220,20,20,https://www.tab66aud.com/deposits,2388,0,0
1700552028207,2392,/deposits-145,200,OK,Thread Group 1-3,text,true,,10090,1220,20,20,https://www.tab66aud.com/deposits,2391,0,0
1700552028558,2397,Select and Click On Pragmatic,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,10208,1228,20,20,null,0,1,0
1700552028558,2397,/games/10-171,200,OK,Thread Group 1-4,text,true,,10208,1228,20,20,https://www.tab66aud.com/games/10,2397,0,0
1700552028569,2419,Select and Click On Pragmatic,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,10197,1228,20,20,null,0,2,0
1700552028570,2419,/games/10-171,200,OK,Thread Group 1-1,text,true,,10197,1228,20,20,https://www.tab66aud.com/games/10,2419,0,0
1700552028634,2503,Select and Click On Pragmatic,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-18,,true,,80782,2354,20,20,null,0,1,0
1700552028634,2427,/games/10-171,200,OK,Thread Group 1-18,text,true,,10203,1228,20,20,https://www.tab66aud.com/games/10,2427,0,0
1700552031061,76,/css/app.css-173,200,OK,Thread Group 1-18,text,true,,70579,1126,20,20,https://www.tab66aud.com/css/app.css?time=1700065084,74,0,0
1700552021243,9974,Select a Game,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-10,,true,,16408,5272,20,20,null,0,1,0
1700552021243,2596,/games/play-204,200,OK,Thread Group 1-10,text,true,,2053,1348,20,20,https://www.tab66aud.com/games/play,2596,0,0
1700552023838,2481,/games/play-223,200,OK,Thread Group 1-10,text,true,,2044,1348,20,20,https://www.tab66aud.com/games/play,2481,0,0
1700552026319,2422,/games/10-227,200,OK,Thread Group 1-10,text,true,,10268,1228,20,20,https://www.tab66aud.com/games/10,2422,0,0
1700552028743,2475,/games/play-262,200,OK,Thread Group 1-10,text,true,,2043,1348,20,20,https://www.tab66aud.com/games/play,2475,0,0
1700552028023,4628,Home Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,11150,1169,20,20,null,0,0,0
1700552028023,4628,/-37,200,OK,Thread Group 1-6,text,true,,11150,1169,20,20,https://www.tab66aud.com/,4627,0,0
1700552023235,9571,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-5,,true,,23714,5028,20,20,null,0,0,0
1700552023235,2435,/login-141,200,OK,Thread Group 1-5,text,true,,1587,1371,20,20,https://www.tab66aud.com/login,2435,0,0
1700552025671,4754,/login-144,200,OK,Thread Group 1-5,text,true,,12036,2437,20,20,https://www.tab66aud.com/deposits,2357,0,0
1700552025671,2357,/login-144-0,302,Found,Thread Group 1-5,text,true,,1952,1217,20,20,https://www.tab66aud.com/login,2357,0,0
1700552028029,2396,/login-144-1,200,OK,Thread Group 1-5,text,true,,10084,1220,20,20,https://www.tab66aud.com/deposits,2395,0,0
1700552030425,2382,/deposits-145,200,OK,Thread Group 1-5,text,true,,10091,1220,20,20,https://www.tab66aud.com/deposits,2382,0,0
1700552030600,2386,Select and Click On Pragmatic,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,10197,1228,20,20,null,0,0,0
1700552030600,2386,/games/10-171,200,OK,Thread Group 1-3,text,true,,10197,1228,20,20,https://www.tab66aud.com/games/10,2386,0,0
1700552023952,9597,Login,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-19,,true,,94344,6154,20,20,null,0,1,0
1700552023952,2403,/login-141,200,OK,Thread Group 1-19,text,true,,1591,1371,20,20,https://www.tab66aud.com/login,2403,0,0
1700552026356,4722,/login-144,200,OK,Thread Group 1-19,text,true,,12083,2437,20,20,https://www.tab66aud.com/deposits,2334,0,0
1700552026356,2334,/login-144-0,302,Found,Thread Group 1-19,text,true,,1948,1217,20,20,https://www.tab66aud.com/login,2334,0,0
1700552028692,2386,/login-144-1,200,OK,Thread Group 1-19,text,true,,10135,1220,20,20,https://www.tab66aud.com/deposits,2385,0,0
1700552031078,2427,/deposits-145,200,OK,Thread Group 1-19,text,true,,10093,1220,20,20,https://www.tab66aud.com/deposits,2426,0,0
1700552033505,45,/css/app.css-146,200,OK,Thread Group 1-19,text,true,,70577,1126,20,20,https://www.tab66aud.com/css/app.css?time=1700065048,40,0,0
1700552023675,9955,Select a Game,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-12,,true,,16347,5272,20,20,null,0,1,0
1700552023675,2603,/games/play-204,200,OK,Thread Group 1-12,text,true,,2048,1348,20,20,https://www.tab66aud.com/games/play,2603,0,0
1700552026279,2494,/games/play-223,200,OK,Thread Group 1-12,text,true,,2047,1348,20,20,https://www.tab66aud.com/games/play,2494,0,0
1700552028774,2411,/games/10-227,200,OK,Thread Group 1-12,text,true,,10204,1228,20,20,https://www.tab66aud.com/games/10,2410,0,0
1700552031185,2447,/games/play-262,200,OK,Thread Group 1-12,text,true,,2048,1348,20,20,https://www.tab66aud.com/games/play,2447,0,0
1700552024958,9589,Login,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-20,,true,,94292,6154,20,20,null,0,1,0
1700552024958,2411,/login-141,200,OK,Thread Group 1-20,text,true,,1594,1371,20,20,https://www.tab66aud.com/login,2411,0,0
1700552027370,4740,/login-144,200,OK,Thread Group 1-20,text,true,,12035,2437,20,20,https://www.tab66aud.com/deposits,2347,0,0
1700552027370,2347,/login-144-0,302,Found,Thread Group 1-20,text,true,,1946,1217,20,20,https://www.tab66aud.com/login,2347,0,0
1700552029717,2393,/login-144-1,200,OK,Thread Group 1-20,text,true,,10089,1220,20,20,https://www.tab66aud.com/deposits,2392,0,0
1700552032110,2385,/deposits-145,200,OK,Thread Group 1-20,text,true,,10088,1220,20,20,https://www.tab66aud.com/deposits,2384,0,0
1700552034495,53,/css/app.css-146,200,OK,Thread Group 1-20,text,true,,70575,1126,20,20,https://www.tab66aud.com/css/app.css?time=1700065048,49,0,0
1700552032651,2367,Click On Login Button,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,8166,1217,20,20,null,0,1,0
1700552032651,2367,/login-113,200,OK,Thread Group 1-6,text,true,,8166,1217,20,20,https://www.tab66aud.com/login,2367,0,0
1700552030470,4624,Home Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,11195,1169,20,20,null,0,1,0
1700552030470,4624,/-37,200,OK,Thread Group 1-7,text,true,,11195,1169,20,20,https://www.tab66aud.com/,4623,0,0
1700552032806,2398,Select and Click On Pragmatic,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,10198,1228,20,20,null,0,1,0
1700552032806,2398,/games/10-171,200,OK,Thread Group 1-5,text,true,,10198,1228,20,20,https://www.tab66aud.com/games/10,2398,0,0
1700552025872,9942,Select a Game,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-2,,true,,16371,5272,20,20,null,0,1,0
1700552025872,2579,/games/play-204,200,OK,Thread Group 1-2,text,true,,2054,1348,20,20,https://www.tab66aud.com/games/play,2579,0,0
1700552028453,2474,/games/play-223,200,OK,Thread Group 1-2,text,true,,2049,1348,20,20,https://www.tab66aud.com/games/play,2474,0,0
1700552030927,2405,/games/10-227,200,OK,Thread Group 1-2,text,true,,10214,1228,20,20,https://www.tab66aud.com/games/10,2405,0,0
1700552033331,2484,/games/play-262,200,OK,Thread Group 1-2,text,true,,2054,1348,20,20,https://www.tab66aud.com/games/play,2484,0,0
1700552025786,10033,Select a Game,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-11,,true,,16350,5272,20,20,null,0,1,0
1700552025786,2628,/games/play-204,200,OK,Thread Group 1-11,text,true,,2051,1348,20,20,https://www.tab66aud.com/games/play,2628,0,0
1700552028415,2493,/games/play-223,200,OK,Thread Group 1-11,text,true,,2041,1348,20,20,https://www.tab66aud.com/games/play,2493,0,0
1700552030909,2438,/games/10-227,200,OK,Thread Group 1-11,text,true,,10212,1228,20,20,https://www.tab66aud.com/games/10,2438,0,0
1700552033346,2474,/games/play-262,200,OK,Thread Group 1-11,text,true,,2046,1348,20,20,https://www.tab66aud.com/games/play,2474,0,0
1700552025861,9962,Select a Game,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-13,,true,,16416,5272,20,20,null,0,2,0
1700552025862,2563,/games/play-204,200,OK,Thread Group 1-13,text,true,,2057,1348,20,20,https://www.tab66aud.com/games/play,2563,0,0
1700552028426,2476,/games/play-223,200,OK,Thread Group 1-13,text,true,,2039,1348,20,20,https://www.tab66aud.com/games/play,2476,0,0
1700552030902,2428,/games/10-227,200,OK,Thread Group 1-13,text,true,,10269,1228,20,20,https://www.tab66aud.com/games/10,2428,0,0
1700552033330,2495,/games/play-262,200,OK,Thread Group 1-13,text,true,,2051,1348,20,20,https://www.tab66aud.com/games/play,2495,0,0
1700552033550,2477,Select and Click On Pragmatic,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-19,,true,,80782,2354,20,20,null,0,0,0
1700552033550,2424,/games/10-171,200,OK,Thread Group 1-19,text,true,,10199,1228,20,20,https://www.tab66aud.com/games/10,2423,0,0
1700552035974,53,/css/app.css-173,200,OK,Thread Group 1-19,text,true,,70583,1126,20,20,https://www.tab66aud.com/css/app.css?time=1700065084,47,0,0
1700552026118,9973,Select a Game,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-14,,true,,16424,5272,20,20,null,0,1,0
1700552026118,2608,/games/play-204,200,OK,Thread Group 1-14,text,true,,2051,1348,20,20,https://www.tab66aud.com/games/play,2608,0,0
1700552028727,2491,/games/play-223,200,OK,Thread Group 1-14,text,true,,2053,1348,20,20,https://www.tab66aud.com/games/play,2491,0,0
1700552031218,2421,/games/10-227,200,OK,Thread Group 1-14,text,true,,10268,1228,20,20,https://www.tab66aud.com/games/10,2421,0,0
1700552033639,2453,/games/play-262,200,OK,Thread Group 1-14,text,true,,2052,1348,20,20,https://www.tab66aud.com/games/play,2453,0,0
1700552026144,9973,Select a Game,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-16,,true,,16340,5272,20,20,null,0,2,0
1700552026144,2629,/games/play-204,200,OK,Thread Group 1-16,text,true,,2043,1348,20,20,https://www.tab66aud.com/games/play,2629,0,0
1700552028774,2476,/games/play-223,200,OK,Thread Group 1-16,text,true,,2042,1348,20,20,https://www.tab66aud.com/games/play,2476,0,0
1700552031250,2408,/games/10-227,200,OK,Thread Group 1-16,text,true,,10203,1228,20,20,https://www.tab66aud.com/games/10,2407,0,0
1700552033657,2460,/games/play-262,200,OK,Thread Group 1-16,text,true,,2052,1348,20,20,https://www.tab66aud.com/games/play,2460,0,0
1700552026126,10032,Select a Game,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-15,,true,,16359,5272,20,20,null,0,2,0
1700552026126,2628,/games/play-204,200,OK,Thread Group 1-15,text,true,,2047,1348,20,20,https://www.tab66aud.com/games/play,2628,0,0
1700552028755,2533,/games/play-223,200,OK,Thread Group 1-15,text,true,,2053,1348,20,20,https://www.tab66aud.com/games/play,2533,0,0
1700552031288,2417,/games/10-227,200,OK,Thread Group 1-15,text,true,,10200,1228,20,20,https://www.tab66aud.com/games/10,2417,0,0
1700552033705,2454,/games/play-262,200,OK,Thread Group 1-15,text,true,,2059,1348,20,20,https://www.tab66aud.com/games/play,2454,0,0
1700552034548,2447,Select and Click On Pragmatic,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-20,,true,,80783,2354,20,20,null,0,1,0
1700552034548,2390,/games/10-171,200,OK,Thread Group 1-20,text,true,,10196,1228,20,20,https://www.tab66aud.com/games/10,2390,0,0
1700552036940,57,/css/app.css-173,200,OK,Thread Group 1-20,text,true,,70587,1126,20,20,https://www.tab66aud.com/css/app.css?time=1700065084,50,0,0
1700552035094,2356,Click On Login Button,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,8163,1217,20,20,null,0,2,0
1700552035094,2356,/login-113,200,OK,Thread Group 1-7,text,true,,8163,1217,20,20,https://www.tab66aud.com/login,2356,0,0
1700552028289,9959,Select a Game,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-17,,true,,16364,5272,20,20,null,0,2,0
1700552028290,2594,/games/play-204,200,OK,Thread Group 1-17,text,true,,2055,1348,20,20,https://www.tab66aud.com/games/play,2594,0,0
1700552030884,2464,/games/play-223,200,OK,Thread Group 1-17,text,true,,2035,1348,20,20,https://www.tab66aud.com/games/play,2464,0,0
1700552033347,2436,/games/10-227,200,OK,Thread Group 1-17,text,true,,10210,1228,20,20,https://www.tab66aud.com/games/10,2435,0,0
1700552035783,2465,/games/play-262,200,OK,Thread Group 1-17,text,true,,2064,1348,20,20,https://www.tab66aud.com/games/play,2465,0,0
1700552028682,11764,Log Out,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-8,,true,,94787,5018,20,20,null,0,1,0
1700552028682,6995,/logout-400,200,OK,Thread Group 1-8,text,true,,13067,2680,20,20,https://www.tab66aud.com,2347,0,0
1700552028682,2347,/logout-400-0,302,Found,Thread Group 1-8,text,true,,1915,1377,20,20,https://www.tab66aud.com/logout,2347,0,0
1700552031030,4647,/logout-400-1,200,OK,Thread Group 1-8,text,true,,11152,1303,20,20,https://www.tab66aud.com,4646,0,0
1700552035676,4709,/-403,200,OK,Thread Group 1-8,text,true,,11147,1220,20,20,https://www.tab66aud.com/,4707,0,0
1700552040386,60,/css/app.css-412,200,OK,Thread Group 1-8,text,true,,70573,1118,20,20,https://www.tab66aud.com/css/app.css?time=1700065324,51,0,0
1700552028765,11726,Log Out,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-9,,true,,94810,5018,20,20,null,0,1,0
1700552028765,6993,/logout-400,200,OK,Thread Group 1-9,text,true,,13090,2680,20,20,https://www.tab66aud.com,2358,0,0
1700552028765,2358,/logout-400-0,302,Found,Thread Group 1-9,text,true,,1899,1377,20,20,https://www.tab66aud.com/logout,2358,0,0
1700552031123,4635,/logout-400-1,200,OK,Thread Group 1-9,text,true,,11191,1303,20,20,https://www.tab66aud.com,4634,0,0
1700552035757,4677,/-403,200,OK,Thread Group 1-9,text,true,,11149,1220,20,20,https://www.tab66aud.com/,4677,0,0
1700552040436,56,/css/app.css-412,200,OK,Thread Group 1-9,text,true,,70571,1118,20,20,https://www.tab66aud.com/css/app.css?time=1700065324,50,0,0
1700552030956,9778,Select a Game,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-4,,true,,16439,5272,20,20,null,0,3,0
1700552030956,2465,/games/play-204,200,OK,Thread Group 1-4,text,true,,2050,1348,20,20,https://www.tab66aud.com/games/play,2465,0,0
1700552033421,2469,/games/play-223,200,OK,Thread Group 1-4,text,true,,2060,1348,20,20,https://www.tab66aud.com/games/play,2469,0,0
1700552035890,2393,/games/10-227,200,OK,Thread Group 1-4,text,true,,10281,1228,20,20,https://www.tab66aud.com/games/10,2393,0,0
1700552038285,2451,/games/play-262,200,OK,Thread Group 1-4,text,true,,2048,1348,20,20,https://www.tab66aud.com/games/play,2451,0,0
1700552030990,9935,Select a Game,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-1,,true,,16356,5272,20,20,null,0,1,0
1700552030990,2573,/games/play-204,200,OK,Thread Group 1-1,text,true,,2043,1348,20,20,https://www.tab66aud.com/games/play,2573,0,0
1700552033562,2470,/games/play-223,200,OK,Thread Group 1-1,text,true,,2047,1348,20,20,https://www.tab66aud.com/games/play,2470,0,0
1700552036032,2415,/games/10-227,200,OK,Thread Group 1-1,text,true,,10214,1228,20,20,https://www.tab66aud.com/games/10,2415,0,0
1700552038449,2477,/games/play-262,200,OK,Thread Group 1-1,text,true,,2052,1348,20,20,https://www.tab66aud.com/games/play,2477,0,0
1700552031138,9912,Select a Game,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-18,,true,,16340,5272,20,20,null,0,2,0
1700552031138,2587,/games/play-204,200,OK,Thread Group 1-18,text,true,,2048,1348,20,20,https://www.tab66aud.com/games/play,2587,0,0
1700552033724,2473,/games/play-223,200,OK,Thread Group 1-18,text,true,,2039,1348,20,20,https://www.tab66aud.com/games/play,2473,0,0
1700552036198,2403,/games/10-227,200,OK,Thread Group 1-18,text,true,,10212,1228,20,20,https://www.tab66aud.com/games/10,2403,0,0
1700552038603,2449,/games/play-262,200,OK,Thread Group 1-18,text,true,,2041,1348,20,20,https://www.tab66aud.com/games/play,2449,0,0
1700552032986,9996,Select a Game,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-3,,true,,16335,5272,20,20,null,0,1,0
1700552032986,2596,/games/play-204,200,OK,Thread Group 1-3,text,true,,2051,1348,20,20,https://www.tab66aud.com/games/play,2596,0,0
1700552035583,2450,/games/play-223,200,OK,Thread Group 1-3,text,true,,2037,1348,20,20,https://www.tab66aud.com/games/play,2450,0,0
1700552038034,2413,/games/10-227,200,OK,Thread Group 1-3,text,true,,10200,1228,20,20,https://www.tab66aud.com/games/10,2413,0,0
1700552040447,2537,/games/play-262,200,OK,Thread Group 1-3,text,true,,2047,1348,20,20,https://www.tab66aud.com/games/play,2537,0,0
1700552031218,11768,Log Out,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-10,,true,,94829,5018,20,20,null,0,2,0
1700552031218,6993,/logout-400,200,OK,Thread Group 1-10,text,true,,13100,2680,20,20,https://www.tab66aud.com,2346,0,0
1700552031218,2346,/logout-400-0,302,Found,Thread Group 1-10,text,true,,1903,1377,20,20,https://www.tab66aud.com/logout,2346,0,0
1700552033563,4648,/logout-400-1,200,OK,Thread Group 1-10,text,true,,11197,1303,20,20,https://www.tab66aud.com,4647,0,0
1700552038212,4688,/-403,200,OK,Thread Group 1-10,text,true,,11148,1220,20,20,https://www.tab66aud.com/,4688,0,0
1700552042900,87,/css/app.css-412,200,OK,Thread Group 1-10,text,true,,70581,1118,20,20,https://www.tab66aud.com/css/app.css?time=1700065324,82,0,0
1700552035019,9729,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-6,,true,,23727,5028,20,20,null,0,3,0
1700552035020,2437,/login-141,200,OK,Thread Group 1-6,text,true,,1591,1371,20,20,https://www.tab66aud.com/login,2437,0,0
1700552037459,4778,/login-144,200,OK,Thread Group 1-6,text,true,,12047,2437,20,20,https://www.tab66aud.com/deposits,2359,0,0
1700552037459,2359,/login-144-0,302,Found,Thread Group 1-6,text,true,,1950,1217,20,20,https://www.tab66aud.com/login,2359,0,0
1700552039819,2418,/login-144-1,200,OK,Thread Group 1-6,text,true,,10097,1220,20,20,https://www.tab66aud.com/deposits,2416,0,0
1700552042237,2514,/deposits-145,200,OK,Thread Group 1-6,text,true,,10089,1220,20,20,https://www.tab66aud.com/deposits,2513,0,0
1700552035205,9851,Select a Game,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-5,,true,,16327,5272,20,20,null,0,3,0
